loss/actor,loss/critic1,loss/critic2,timestep
-2.364170232087374,102.82659908497338,92.97000809895991,283000
-2.33738835338503,155.97940142822253,92.1860566858055,284000
-2.3301829841732973,38.6803447939158,53.09388556265827,285000
-2.3481506038904185,28.819760048627877,104.7251930023434,286000
-2.348410966217513,49.44354495751861,61.126001527786144,287000
-2.315243846505878,167.875824640989,157.4261423176526,288000
-2.3203144848346704,98.81119013738609,96.97615184807788,289000
-2.325120052963495,49.47289267909526,37.012795754432666,290000
-2.33479053890705,71.3195348111389,63.11626348841188,291000
-2.3445137105584166,64.87754279065133,143.69010400497913,292000
-2.337319510161879,65.69779882967468,68.74290589952464,293000
-2.338293636649847,91.62067096328705,67.31881288886083,294000
-2.3542144082188616,49.169774225830984,58.11325587725639,295000
-2.3340814942419508,35.139861494183485,48.53956725299354,296000
-2.3399314395971644,102.01951150965688,142.04693181371718,297000
-2.3375411249399245,86.32958824145784,72.87283580517752,298000
-2.3298270533382937,42.58590432083609,48.28266608774663,299000
-2.306893411710858,134.4552488098141,80.24450126826771,300000
-2.3291402788460287,29.011491310358068,28.26372329044344,301000
-2.336974357247351,45.45872087061404,75.70486741149416,302000
-2.3132976744025924,56.01037326157095,80.84096508193024,303000
-2.3237043275758644,188.39332542216766,173.00621363270267,304000
-2.314048326700933,55.243735484242535,66.68535677039627,305000
-2.324694412052634,58.742504284024314,59.82016540205473,306000
-2.3216518359780274,55.30704204928882,115.60670196378224,307000
-2.3026721653044175,19.65651985704893,30.96536803245549,308000
-2.3087707086950555,77.54110973668114,26.83270419251918,309000
-2.3078734242022065,51.67540527832503,61.24349261522294,310000
-2.303505855686964,84.81496949052828,93.83490906059728,311000
-2.330566757947199,40.43185925376411,47.24520783376707,312000
-2.2992105633318403,101.75847251784813,84.69850098025792,313000
-2.3196834747493353,83.27663893795042,81.98676888215543,314000
-2.3037282132170995,93.4358238497973,88.15730481719952,315000
-2.3255168329961617,30.64501579403879,25.24474442660815,316000
-2.3382733846008747,51.26299004852765,43.60641442310811,317000
-2.299055538602173,92.98409340894233,90.68300003778928,318000
-2.326819651961322,118.02590364909186,103.87737975454317,319000
-2.3105755407810205,80.43631108140944,93.4563307344913,320000
-2.3217378982305554,68.45236270833023,49.02645462083815,321000
-2.3269859917759828,84.29564963746058,75.02929928493509,322000
-2.3087253025546617,79.447940192938,83.87682480454457,323000
-2.308112913891672,94.74111649203297,128.00401895928354,324000
-2.3065596052110124,59.68928614687924,67.52780832600591,325000
-2.2789230082668346,83.4979491429329,169.94435766339342,326000
-2.301156039059163,146.76927679657882,84.18005816626531,327000
-2.3234244258999834,71.50159350514414,42.12452420115472,328000
-2.310480487018825,128.8214813888072,144.94732048916802,329000
-2.290399316236373,130.5679973957541,131.68178990530978,330000
-2.286099308818583,78.75400877976418,81.86558156728735,331000
-2.281659417390823,102.62841379666375,138.06343814539883,332000
-2.2899840071350335,80.42542460346212,42.054850418806225,333000
-2.262035821110005,148.87593254447006,124.46757659459135,334000
-2.289750837326055,31.520337872266765,35.81484788155549,335000
-2.29092191782593,31.745483622789404,62.82374808669091,336000
-2.2567454112246628,153.31088596463215,97.12833023619652,337000
-2.3075142468214054,15.498184428930259,47.455083864450394,338000
-2.2752699201703117,83.40929345440851,117.08954645037643,339000
-2.29451895678043,55.438899623870896,88.77326737308486,340000
-2.2940207211375157,76.51784847211837,77.61209465527523,341000
-2.2760382927954166,105.53643573093407,88.91023678588861,342000
-2.2628701988458633,42.331868305683095,172.1041954951284,343000
-2.246766718335447,166.41960871553428,63.935837946414914,344000
-2.278897734642022,90.35376611018188,42.01667684221265,345000
-2.271779908433555,108.83807841897016,146.15050263881685,346000
-2.255306946963072,76.95566608476625,104.51967892050749,347000
-2.282174170345061,46.00278989744179,27.154805032491716,348000
-2.2640470827817896,102.58207890367517,86.436620501041,349000
-2.247970402121545,146.81031955075258,277.6951047155861,350000
-2.279844749093053,96.21911655926726,89.4610579202174,351000
-2.2549618623182237,107.6978475294116,84.42862512421621,352000
-2.248661981664595,124.4492075505254,151.19858079195,353000
-2.2672826664447783,32.777918579339946,36.97285873794555,354000
-2.2727623697519275,131.10661762571337,149.10544687652563,355000
-2.2591580454185562,76.25230899763103,111.09486315155017,356000
-2.237325703799723,84.51274941349033,193.14817759013184,357000
-2.264084849894052,153.5291969184874,89.15815449857712,358000
-2.2401212421953685,111.78924590778342,266.38290562534263,359000
-2.235725523650644,95.44495724773407,83.45473777580263,360000
-2.2422389659285495,160.22770523834268,246.94102436733235,361000
-2.2391084418296865,157.91697078943264,110.47857867765438,362000
-2.2537208985090293,131.43359060955027,74.9313721189499,363000
-2.2242521848380625,103.43316564750673,237.83701616430264,364000
-2.211444046974186,152.7236541438102,108.48172325992583,365000
-2.231269403427836,74.19446750736219,105.87076420211802,366000
-2.238348324835303,164.12337063789371,93.86510777139668,367000
-2.244579714179038,140.0632541766169,151.1890919814108,368000
-2.2208883264064814,98.87574138069158,132.13241784048068,369000
-2.207130826592441,234.52911891317368,222.53812378215767,370000
-2.159836725786328,257.74366552543614,268.2195751109122,371000
-2.2043512771129596,238.41202556705477,303.2665443477631,372000
-2.211364300921556,53.92948632621772,48.044737488269874,373000
-2.1621050830408923,210.1075156159401,237.19406374597528,374000
-2.1807975900545724,104.76389892864228,116.75811790657082,375000
-2.1995273279547645,99.10865906286251,75.42668629884727,376000
-2.159561216086149,231.976021047592,229.63974050712565,377000
-2.199388513684277,48.856312741279595,124.65039222240443,378000
-2.172513386964802,207.1308522329327,182.2189388256072,379000
-2.133564524233339,210.1077569618225,235.32693083667726,380000
-2.162876006484035,53.851317599296614,71.00979094743727,381000
-2.172845938891177,30.847800724983188,53.1122111206055,382000
-2.1573915460705777,175.87562655353597,167.4598722567558,383000
-2.131442663073538,321.54941031074554,147.82416509151471,384000
-2.1280113823935354,116.37742659282709,175.67935205268859,385000
-2.135857147336006,175.15615038681065,103.15377127742791,386000
-2.097502343267203,297.45390202140845,411.0750236387251,387000
-2.1101721780896185,254.36862754249532,146.5900092563629,388000
-2.12004136049747,164.42974596595755,159.5157118654254,389000
-2.0831381947249237,177.77809211254112,244.47289614772825,390000
-2.084856801033021,167.39456310272212,162.40372972679123,391000
-2.073976469099522,110.65654028320289,102.44893119430549,392000
-2.085707926273345,112.67643063259125,161.29213035678853,393000
-2.076259996533391,207.1935201511389,139.5210826406479,394000
-2.0497393404021893,330.9675613012315,375.1857986688623,395000
-2.0600721837282197,187.17908233356508,187.15194906711545,396000
-2.062916008412846,396.0951219196325,549.2191912727346,397000
-2.0684283729791604,122.10920797538769,228.37199949455268,398000
-2.035495878815651,245.92084271907785,215.25460807228075,399000
-2.0467124899923768,222.7001841659551,239.3735717487326,400000
-2.063774306774138,127.53104099941257,70.04341102695466,401000
-2.0419926008582157,237.10984545326235,229.14808080577862,402000
-2.0467641099691396,191.48371843910243,211.62882757282244,403000
-2.0459811675548574,323.98686740112237,317.0816060161588,404000
-2.053996008411053,186.5574254398347,364.1797952871321,405000
-2.05622982783616,220.2443875389097,262.4978493595121,406000
-2.0532638840377317,353.2875554332736,380.53198930931103,407000
-2.102084458351133,237.18216785240173,167.51330878257716,408000
-2.070675190925592,275.8529431972501,390.12727450942987,409000
-2.094402137726549,244.466123519898,220.9191264877319,410000
-2.109269029021269,331.46235098266595,340.01835520935015,411000
-2.130506102859979,186.65054542160036,159.03124602890026,412000
-2.1346155800819377,214.37334690189363,301.88075345993076,413000
-2.1354263808727287,384.34511561584515,313.7107407083512,414000
-2.1435677094161494,153.59188349342355,160.3897927627568,415000
-2.143906826436514,173.45497797203026,259.49760757636966,416000
-2.1470318463370166,314.83137276649455,186.4485090141298,417000
-2.1612583307623865,209.28711972999582,328.8939082946781,418000
-2.14536836874485,162.45670532035808,222.79046380043025,419000
-2.1212228179276,387.9974100093851,410.8454690780634,420000
-2.165291278287759,152.97400362586956,251.67552079391453,421000
-2.1709831525757863,245.50793808174134,441.2207254581446,422000
-2.1658640706837167,532.9916947212217,413.5065948467253,423000
-2.1916805684268508,169.7702279453272,146.42619789314256,424000
-2.2011462265551023,106.64607606887833,152.21412197303746,425000
-2.182819393932819,296.88659222030606,423.66235318374595,426000
-2.1850004310682416,241.29232814788838,113.76829623985294,427000
-2.2015436050295887,115.29168596267698,210.64958666420014,428000
-2.202616052843629,356.73818525123613,352.90559736251754,429000
-2.201584944367413,255.20051253128085,152.710073534012,430000
-2.197220803201202,308.2485520401,463.1522028427125,431000
-2.2077714346870767,214.4027915477754,280.19979091835006,432000
-2.185431175589558,185.4290479393,344.32570383834883,433000
-2.2091836489736965,198.57577907943795,193.3182542400359,434000
-2.1986471641510743,357.76354150009155,199.51641748809817,435000
-2.1932861265838133,188.14491571044948,120.45019059753406,436000
-2.200973855435858,243.22975872421208,567.4429765052785,437000
-2.173380039758985,208.31206130981425,258.3605946540829,438000
-2.186999379619962,377.66929374694826,300.91252631378137,439000
-2.1825493854656783,473.22958113479524,334.83064091110253,440000
-2.1754144756346965,396.1065099372864,350.0583358497616,441000
-2.143843976505101,490.51588136291286,853.268000694275,442000
-2.1855808029472814,178.13236538314786,147.2939956741335,443000
-2.1662850787714203,343.2328573112487,295.05078699493424,444000
-2.178617700815197,371.84775949859556,484.418282466889,445000
-2.163452054485679,364.5798278274537,617.7165691566452,446000
-2.1517007969617863,393.7844027709959,538.7709223213194,447000
-2.159497987203303,680.3895552024836,489.5043597183226,448000
-2.150217317759991,443.4757950401308,445.01885485458325,449000
-2.1373335883021345,371.8383340644841,444.87411056900027,450000
-2.151303112983705,200.00184284973122,352.8944092292785,451000
-2.140292079061268,886.8476386222835,1438.73378293991,452000
-2.107904728583987,639.8871095771796,655.8202145423895,453000
-2.1342114103659964,258.01034783172514,246.91189264297512,454000
-2.1114049345850914,239.0769379425049,296.1169738311769,455000
-2.115170670509338,459.2182161445614,720.0963421936045,456000
-2.1155076933950188,480.1882082176198,189.62512265014635,457000
-2.067704164087776,608.4046924972544,714.2788963623055,458000
-2.079948956012719,555.8509874534609,757.7911582298286,459000
-2.064658022418613,433.1360416564943,409.2090804290775,460000
-2.058045436829333,1107.8285243988053,1328.040447303773,461000
-2.063398726344112,518.5203149414057,253.70831621169967,462000
-2.013409972257915,624.932704849243,497.5345477981575,463000
-2.0436223361492116,609.9057871704096,883.6350236282364,464000
-1.9986114149093641,1097.6936776466396,1038.3799259872485,465000
-2.0013493595719383,641.8003011283876,557.4764029655452,466000
-1.9798074329346393,469.2665693092344,386.28262665939366,467000
-1.981386225312946,593.8627475929252,485.783718795776,468000
-1.960234282843765,472.0203063507075,361.6585770683287,469000
-1.944416514798996,325.94847333145145,456.9898386688224,470000
-1.9404280481934537,658.3253882598888,680.0400253219613,471000
-1.934305862382055,258.8916795425411,196.07581602859506,472000
-1.9194482187330708,777.9684547119125,685.9620702209475,473000
-1.908287684105338,487.9840431632996,636.283055042268,474000
-1.9191417818665508,383.14083504104514,404.76320194244363,475000
-1.9248337890207772,157.9986937904358,394.17602491760255,476000
